 0.000, 0.000, 0.000, 1377.000, 1249.000, 1291.000, 1507.000, 1513.000, 2240.000, 1942.000, 2211.000, 2573.000, 2772.000, 2875.000, 2232.000, 2482.000, 2556.000, 1237.000, 3855.000, 3520.000, 3417.000, 2970.000, 3025.000, 3147.000, 3552.000, 3345.000, 2966.000, 3155.000, 3497.000, 3514.000, 3779.000,
 0.000, 0.000, 0.000, 1449.000, 1217.000, 1547.000, 1825.000, 1859.000, 2198.000, 2475.000, 2173.000, 2380.000, 2900.000, 2755.000, 2677.000, 2634.000, 3213.000, 3254.000, 3109.000, 3562.000, 4124.000, 3864.000, 3205.000, 3958.000, 4056.000, 3600.000, 2895.000, 3656.000, 3430.000, 2661.000, 3224.000,
 0.000, 0.000, 0.000, 1642.000, 1157.000, 1875.000, 2320.000, 2016.000, 1851.000, 2397.000, 2529.000, 2490.000, 2843.000, 3256.000, 3245.000, 2632.000, 2816.000, 3356.000, 3011.000, 3659.000, 3969.000, 3283.000, 3813.000, 3665.000, 3556.000, 3263.000, 3961.000, 3917.000, 3397.000, 3826.000, 3535.000,
 0.000, 0.000, 0.000, 1611.000, 1306.000, 1762.000, 1749.000, 1728.000, 2063.000, 2252.000, 2828.000, 2355.000, 2249.000, 2792.000, 2730.000, 3202.000, 2804.000, 2888.000, 3225.000, 3481.000, 3697.000, 3575.000, 3576.000, 4047.000, 4003.000, 4028.000, 3725.000, 3930.000, 3591.000, 3768.000, 4552.000,
 0.000, 0.000, 0.000, 1577.000, 1605.000, 1569.000, 1561.000, 1925.000, 2340.000, 2182.000, 2935.000, 2551.000, 2667.000, 2969.000, 3487.000, 3498.000, 3588.000, 3329.000, 3129.000, 3624.000, 3682.000, 3456.000, 3949.000, 4458.000, 3834.000, 3770.000, 3553.000, 4101.000, 3632.000, 3690.000, 4430.000,
 0.000, 0.000, 0.000, 1200.000, 1706.000, 1293.000, 1667.000, 1975.000, 2217.000, 1962.000, 2708.000, 2842.000, 2505.000, 2983.000, 3096.000, 3975.000, 3215.000, 3139.000, 3166.000, 3191.000, 3578.000, 3083.000, 3586.000, 3833.000, 4061.000, 3947.000, 3579.000, 3464.000, 3288.000, 3191.000, 4792.000,
 0.000, 0.000, 0.000, 610.000, 1902.000, 1374.000, 1524.000, 2123.000, 2545.000, 1577.000, 3131.000, 3237.000, 2699.000, 2401.000, 3250.000, 3088.000, 3571.000, 3345.000, 2981.000, 3324.000, 3858.000, 3667.000, 3864.000, 3826.000, 4299.000, 3217.000, 3315.000, 3624.000, 3074.000, 3690.000, 3488.000,
 0.000, 0.000, 0.000, 0.000, 1827.000, 2688.000, 2018.000, 2608.000, 2431.000, 2592.000, 2754.000, 2998.000, 3204.000, 3072.000, 3219.000, 3329.000, 3761.000, 3022.000, 3121.000, 2923.000, 3226.000, 3690.000, 3835.000, 4298.000, 4110.000, 3496.000, 3197.000, 3191.000, 2828.000, 4127.000, 1991.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 2385.000, 1972.000, 2376.000, 2534.000, 1670.000, 2775.000, 3457.000, 2674.000, 2976.000, 2950.000, 3893.000, 4086.000, 3532.000, 3414.000, 3298.000, 3730.000, 3450.000, 3680.000, 3825.000, 4000.000, 4023.000, 4193.000, 3663.000, 3285.000, 3651.000, 960.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 1326.000, 2571.000, 1819.000, 2917.000, 2452.000, 1676.000, 3154.000, 3540.000, 2938.000, 3032.000, 3208.000, 3507.000, 3835.000, 3695.000, 3375.000, 3613.000, 3549.000, 3341.000, 3706.000, 3317.000, 3570.000, 3641.000, 3142.000, 3046.000, 1718.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1674.000, 3200.000, 2905.000, 2857.000, 2854.000, 2447.000, 3557.000, 3835.000, 3207.000, 3392.000, 4097.000, 3946.000, 3960.000, 3502.000, 3687.000, 3744.000, 3988.000, 2223.000, 3851.000, 4130.000, 3329.000, 3961.000, 1880.000, 687.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 675.000, 1566.000, 3733.000, 2560.000, 2773.000, 2819.000, 3425.000, 2680.000, 2524.000, 2963.000, 3651.000, 3752.000, 3548.000, 3474.000, 2675.000, 3041.000, 4267.000, 3574.000, 3836.000, 3193.000, 3837.000, 2183.000, 376.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 656.000, 2197.000, 3588.000, 2964.000, 2528.000, 4053.000, 3186.000, 3063.000, 3123.000, 3596.000, 4043.000, 3941.000, 3808.000, 3479.000, 3799.000, 4514.000, 3691.000, 4470.000, 3898.000, 2110.000, 619.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 604.000, 1505.000, 3027.000, 3900.000, 4541.000, 3800.000, 3369.000, 3706.000, 3967.000, 4419.000, 4851.000, 4049.000, 3611.000, 3408.000, 4759.000, 5281.000, 3278.000, 1504.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 751.000, 1493.000, 2827.000, 4071.000, 4284.000, 4057.000, 4479.000, 4781.000, 5368.000, 4738.000, 4061.000, 4150.000, 3392.000, 1453.000, 736.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1579.000, 1233.000, 1875.000, 1886.000, 1388.000, 1160.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
